timestamp,electricity_inflexible_load_mwh,electricity_charge_mwh,electricity_dispatch_mwh,electricity_load_mwh,heat_inflexible_load_mwh,heat_charge_mwh,heat_dispatch_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_export_mwh,heat_pump_output,dh_import,grid_import_emissions_kg,grid_export_emissions_kg,dh_emissions_kg,total_load_mwh
2025-02-26 21:00:00,0.023468926318872985,0.010058111279516993,0.0,0.03352703759838998,0.2079248268449964,-0.0,0.0,0.2079248268449964,-0.0,0.0335270375984,-0.0,-0.0,0.207924826845,1.9210992543883199,-0.0,7.0486516300455,0.2414518644433864
2025-02-26 22:00:00,0.019374409685152062,0.00830331843649374,0.0,0.027677728121645803,0.1794199307379986,0.0768942560306,0.0,0.25631418676859863,-0.0,0.053480859151880486,-0.0,0.07689425603050364,0.179419930738,3.0644532294027518,-0.0,6.0823356520182,0.28399191489024445
2025-02-26 23:00:00,0.015560454741949909,0.006668766317978532,0.0,0.02222922105992844,0.1316052663004538,0.0564022569859,0.0,0.18800752328635378,-0.0,0.04110834695466676,-0.0,0.056402256985899055,0.1316052663,2.3555082805024052,-0.0,4.461418527569999,0.21023674434628223
2025-02-27 00:00:00,0.013124303224508051,0.005624701381932023,0.0,0.018749004606440075,0.11103116790064485,0.132409839981,0.0,0.24344100788164486,-0.0,0.15544846482476699,-0.0,0.36751720484936656,-0.0,8.907197034459148,-0.0,-0.0,0.26219001248808493
2025-02-27 01:00:00,0.011418641581395349,0.004893703534883721,0.0,0.01631234511627907,0.11804245283018869,0.132409839981,0.0,0.2504522928111887,-0.0,0.06388437993522433,-0.0,0.13240983998097416,-0.0,3.660574970288354,-0.0,-0.0,0.26676463792746774
2025-02-27 02:00:00,0.010505934237477638,0.004502543244633273,0.0,0.015008477482110911,0.1199964174826845,0.132409839981,0.0,0.2524062574636845,-0.0,0.11099208063476779,-0.0,0.25240625746439255,-0.0,6.3598462203721935,-0.0,-0.0,0.26741473494579543
2025-02-27 03:00:00,0.010000694260733453,0.004286011826028622,0.0,0.014286706086762076,0.12953636255075235,0.132409839981,0.0,0.2619462025317524,-0.0,0.21989605497979645,-0.0,0.5899925560669615,-0.0,12.600043950342336,-0.0,-0.0,0.27623290861851446
2025-02-27 04:00:00,0.009880390576475849,0.0042344531042039345,0.0,0.014114843680679784,0.16011016240745166,0.132409839981,0.0,0.29252000238845166,-0.0,0.245,-0.0,0.6800270884979961,-0.0,14.038499999999999,-0.0,-0.0,0.30663484606913144
2025-02-27 05:00:00,0.010605572306350628,0.004545245274150268,0.0,0.015150817580500896,0.2389583830905183,-0.0,0.0,0.2389583830905183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2541092006710192
2025-02-27 06:00:00,0.013443133019677998,0.0057613427227191415,0.0,0.01920447574239714,0.2382687485072844,-0.0,0.0,0.2382687485072844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.25747322424968155
2025-02-27 07:00:00,0.016174486420840788,0.006931922751788909,0.0,0.023106409172629697,0.23125746357774063,0.07487461189299999,0.0,0.3061320754707406,0.00174823146967,-0.0,0.0016608198961864998,0.07487461189301367,0.02663095935994264,-0.0,0.09516498005148644,0.9027895223020554,0.3292384846433703
2025-02-27 08:00:00,0.016486934169499107,0.007065828929785332,0.0,0.02355276309928444,0.2290736207308335,0.132409839981,0.0,0.3614834607118335,0.0195341597699,-0.0,0.018557451781405,0.1324098399810438,0.229073620731,-0.0,1.0633419870745064,7.765595742780899,0.38503622381111796
2025-02-27 09:00:00,0.016707165912343468,0.007160213962432914,0.0,0.02386737987477638,0.2242461786481968,0.132409839981,0.0,0.3566560186291968,0.0358859769301,0.08718907694632495,-0.0,0.35665601862880414,-0.0,4.99593410902442,-0.0,-0.0,0.3805233985039732
2025-02-27 10:00:00,0.016789425053667265,0.007195467880143113,0.0,0.023984892933810377,0.21815440649629808,0.132409839981,0.0,0.3505642464772981,0.0508584891662,0.08331022733943591,-0.0,0.3508703689258792,-0.0,4.773676026549677,-0.0,-0.0,0.3745491394111085
2025-02-27 11:00:00,0.01725035332110912,0.0073930085661896225,0.0,0.024643361887298744,0.21068336517793174,0.132409839981,0.0,0.3430932051589317,0.0595522844921,0.07616162951208828,-0.0,0.34339932760779107,-0.0,4.364061371042658,-0.0,-0.0,0.3677365670462305
2025-02-27 12:00:00,0.01764704623255814,0.007563019813953488,0.0,0.025210066046511628,0.20872940052543587,0.132409839981,0.0,0.34113924050643585,0.0640300675442,0.1762386051926634,-0.0,0.6869491060549964,-0.0,10.098472077539613,-0.0,-0.0,0.36634930655294745
2025-02-27 13:00:00,0.017651045445885517,0.007564733762522364,0.0,0.025215779208407882,0.20826964413661336,0.132409839981,0.0,0.3406794841176134,0.0593341655555,0.245,-0.0,0.7104585852392336,-0.0,14.038499999999999,-0.0,-0.0,0.3658952633260213
2025-02-27 14:00:00,0.018180641046064403,0.007791703305456172,0.0,0.025972344351520574,0.20918915691425838,0.0896524958204,0.0,0.29884165273465835,0.0514361982658,0.002307909883968319,-0.0,0.08965249582040816,-0.0,0.13224323635138469,-0.0,-0.0,0.3248139970861789
2025-02-27 15:00:00,0.01940696715161002,0.008317271636404293,0.0,0.027724238788014312,0.2112580606639599,0.090539168856,0.0,0.3017972295199599,0.0380196107544,0.018291644307463717,-0.0,0.09053916885590332,-0.0,1.0481112188176709,-0.0,-0.0,0.32952146830797424
2025-02-27 16:00:00,0.02318833962745975,0.009937859840339892,0.0,0.03312619946779964,0.22033824934320517,0.0944306782899,0.0,0.31476892763310516,0.0215995033941,-0.0,0.020519528224395,0.09443067828983753,-0.0,-0.0,1.1757689672578335,-0.0,0.3478951271009048
2025-02-27 17:00:00,0.03147549448389982,0.013489497635957066,0.0,0.04496499211985689,0.22780929066157155,0.06663928197010127,0.0,0.2944485726316728,0.00194408081087,-0.0,0.0018468767703265,0.06663928197005171,0.18847771632500016,-0.0,0.10582603893970845,6.389394583417505,0.3394135647515297
2025-02-27 18:00:00,0.034802840075581404,0.014915502889534884,0.0,0.04971834296511629,0.23252179364700262,-0.0,0.0,0.23252179364700262,-0.0,-0.0,-0.0,-0.0,0.232521793647,-0.0,-0.0,7.8824888046333,0.2822401366121189
2025-02-27 19:00:00,0.030251527656976755,0.012964940424418609,0.0,0.043216468081395364,0.2320620372581801,-0.0,0.0,0.2320620372581801,-0.0,-0.0,-0.0,-0.0,0.232062037258,-0.0,-0.0,7.8669030630462,0.27527850533957543
2025-02-27 20:00:00,0.02611797574239714,0.01119341817531306,0.0,0.0373113939177102,0.22665989968951517,-0.0,0.0,0.22665989968951517,-0.0,-0.0,-0.0,-0.0,0.22665989969,-0.0,-0.0,7.683770599491,0.2639712936072254
2025-02-27 21:00:00,0.022983850080053665,0.009850221462880141,0.0,0.03283407154293381,0.20735013135896826,0.01887540635059877,0.0,0.22622553770956705,-0.0,0.0393661349801623,-0.0,0.018875406350624468,0.207350131359,2.2556795343633,-0.0,7.029169453070099,0.2590596092525009
2025-02-27 22:00:00,0.01905184359928444,0.00816507582826476,0.0,0.0272169194275492,0.17896017434917608,0.0766972175782,0.0,0.2556573919273761,-0.0,0.05382362034527645,-0.0,0.07669721757810578,0.178960174349,3.0840934457843403,-0.0,6.0667499104311,0.2828743113549253
2025-02-27 23:00:00,0.015293395703935597,0.006554312444543827,0.0,0.021847708148479424,0.13114550991163124,0.0562052185336,0.0,0.18735072844523123,-0.0,0.04129820612145574,-0.0,0.056205218533676514,0.131145509912,2.3663872107594135,-0.0,4.445832786016799,0.20919843659371065
2025-02-28 00:00:00,0.012861822862701251,0.005512209798300536,0.0,0.018374032661001787,0.11287019345593505,0.132409839981,0.0,0.24528003343693505,-0.0,0.10550625051114626,-0.0,0.24558615588597765,-0.0,6.04550815428868,-0.0,-0.0,0.26365406609793685
2025-02-28 01:00:00,0.01147855984078712,0.0049193827889087655,0.0,0.016397942629695884,0.12011135657989014,0.132409839981,0.0,0.2525211965608901,-0.0,0.1143443074671261,-0.0,0.25282731900999844,-0.0,6.551928817866325,-0.0,-0.0,0.268919139190586
2025-02-28 02:00:00,0.010540894682468696,0.0045175262924865844,0.0,0.015058420974955281,0.12206532123238595,0.132409839981,0.0,0.254475161213386,-0.0,0.11277128506459463,-0.0,0.25478128366239206,-0.0,6.461794634201272,-0.0,-0.0,0.2695335821883413
