snapshot,export_mwh,elec_residual_mwh,elec_eps_mwh,heat_load_mwh,tes_e_mwh,batt_e_mwh,elec_ok,heat_chain_blocked,batt_full_or_cap,pv2b_at_cap,export_justified
2025-07-14 14:00:00,0.05914651666806911,-0.02675119472986322,0.00011713801738059035,0.04965368999283497,0.8482999999999999,0.048,False,False,False,False,False
2025-07-14 15:00:00,0.009396198701153793,-0.024820356541100333,0.00011849323353130591,0.05057320277048005,0.8354044037676861,0.09007076322199659,False,False,False,False,False
2025-07-14 18:00:00,0.0126591271467795,-0.008878338994222558,0.00012071612431976745,0.061607356102221164,0.6550431858487615,0.15547970369865052,False,False,False,False,False
2025-07-15 06:00:00,0.0056701904569530295,-0.026442757098082047,0.0001114575714865832,0.07494029137807501,0.15,0.048,False,False,False,False,False
2025-07-15 07:00:00,0.02202859898970263,-0.025435479855009914,0.00011413542349016101,0.06919333651779318,0.15,0.048,False,False,False,False,False
2025-07-15 08:00:00,0.005816926596856297,-0.05379230736959981,0.00011630881498703042,0.0664347981848579,0.15,0.048,False,False,False,False,False
2025-07-15 09:00:00,0.02175243019772816,-0.05359600186194732,0.00011766238831037567,0.06252686887986625,0.15,0.048,False,False,False,False,False
2025-07-15 10:00:00,0.028514221424774694,-0.05302130637588578,0.00011843792638729876,0.059538452352519707,0.15,0.048,False,False,False,False,False
2025-07-15 13:00:00,0.057681585309335814,-0.03134181529638353,0.00011821700391726297,0.0535616192978266,0.85,0.048,False,False,False,False,False
2025-07-15 14:00:00,0.05725901444435294,-0.02690876279696622,0.00011807073618425761,0.05241222832577025,0.85,0.050287510101930395,False,False,False,False,False
2025-07-15 18:00:00,0.013316425106832999,-0.008955498159619747,0.00012089616237254026,0.0651704681155959,0.6805061911228141,0.15884883921806614,False,False,False,False,False
2025-07-16 06:00:00,0.011003508404712977,-0.020718899467523547,0.0001112550801511628,0.077468951516599,0.15,0.048,False,False,False,False,False
2025-07-16 07:00:00,0.021916397338618072,-0.026147034379957284,0.00011395776372495529,0.07183693575352282,0.15,0.048,False,False,False,False,False
2025-07-16 08:00:00,0.03681783259604227,-0.026276527163601876,0.00011642368056350626,0.06873358012897061,0.15,0.048,False,False,False,False,False
2025-07-16 09:00:00,0.049179564402098586,-0.025625683010699313,0.00011805934982647587,0.06471071172677334,0.15,0.048,False,False,False,False,False
2025-07-16 10:00:00,0.04713538299506499,-0.039708789759809,0.0001191293476118068,0.061607356102221164,0.15060180481202884,0.048,False,False,False,False,False
2025-07-16 11:00:00,0.06718022382192948,-0.022535522661823224,0.00011990230253846155,0.06068784332457608,0.1503006012024048,0.048,False,False,False,False,False
2025-07-16 12:00:00,0.06801593704874236,-0.027184098690366386,0.00012022029005143113,0.0570097922139957,0.15,0.048,False,False,False,False,False
2025-07-16 13:00:00,0.11062791227435,-0.05401014798670857,0.00012025146203443649,0.055515583950322425,0.15,0.048,False,False,False,False,False
2025-07-16 14:00:00,0.1036913810045,-0.20077357248788452,0.00012012895041994634,0.05459607117267733,0.85,0.048,False,False,False,False,False
2025-07-16 15:00:00,0.03345659197877778,-0.05647537768391294,0.00012116042657915922,0.05574546214473371,0.85,0.10675833064113205,False,False,False,False,False
2025-07-17 06:00:00,0.010814424218980467,-0.019854267690277237,0.0001119940854127907,0.07482535228086935,0.15,0.048,False,False,False,False,False
2025-07-17 07:00:00,0.02288889306643754,-0.024960078776477414,0.00011382179718694098,0.06907839742058752,0.15,0.048,False,False,False,False,False
2025-07-17 08:00:00,0.03499426021370686,-0.02485807666348789,0.00011527840715116279,0.0664347981848579,0.15,0.048,False,False,False,False,False
2025-07-17 09:00:00,0.0434167646918629,-0.030587986742386872,0.00011607857555143114,0.06252686887986625,0.15,0.048,False,False,False,False,False
2025-07-17 10:00:00,0.03705601509092123,-0.0529992027033425,0.00011684751432200358,0.059423513255314066,0.15,0.048,False,False,False,False,False
2025-07-17 11:00:00,0.043654311767975455,-0.052866580668155194,0.00011752997065966012,0.05873387867208025,0.15,0.048,False,False,False,False,False
2025-07-17 14:00:00,0.05867132912229217,-0.02629134203301077,0.0001175450792580501,0.052297289228564595,0.8482999999999999,0.048,False,False,False,False,False
2025-07-17 15:00:00,0.0017017377361435444,-0.018168126784871626,0.00011944028043023256,0.053331741103415334,0.8028964435358527,0.10166950767877361,False,False,False,False,False
2025-07-17 18:00:00,0.004897945907471575,-0.015045443602048198,0.0001230307814078712,0.06482565082397898,0.6133651502271049,0.16091478570888826,False,False,False,False,False
2025-07-18 06:00:00,0.008266675333782461,-0.022345682535986792,0.00011184755816636851,0.06264180797707189,0.15,0.048,False,False,False,False,False
2025-07-18 07:00:00,0.025868440380931928,-0.0216271832513533,0.00011370764744186047,0.05712473131120135,0.15,0.048,False,False,False,False,False
2025-07-18 08:00:00,0.04044362722477962,-0.021802687369274765,0.00011500130395214669,0.05574546214473371,0.15,0.048,False,False,False,False,False
2025-07-18 09:00:00,0.05404708532464765,-0.024138433988955217,0.00011549438120035778,0.05206741103415333,0.15,0.048,False,False,False,False,False
2025-07-18 10:00:00,0.05983905764527585,-0.029749296859227295,0.0001159735378059034,0.04965368999283497,0.15,0.048,False,False,False,False,False
2025-07-18 11:00:00,0.06679484956859526,-0.029654566834032562,0.00011633862700402506,0.049308872701218066,0.15,0.048,False,False,False,False,False
2025-07-18 12:00:00,0.041620841073352274,-0.03282338346912171,0.0001163348532119857,0.045056126104609504,0.15,0.07259317913345276,False,False,False,False,False
2025-07-18 17:00:00,0.011933249022882012,-0.02569395856043418,0.0001243094946149374,0.04907899450680678,0.6775720630813646,0.1567712186196227,False,False,False,False,False
2025-07-18 18:00:00,0.004451315299970001,-0.016049303533132553,0.00012195341806976745,0.05241222832577025,0.6227350533166304,0.1567712186196227,False,False,False,False,False
2025-07-19 06:00:00,0.0054197175635581595,-0.025208716482358413,0.00011160215331216458,0.0734460831144017,0.15,0.048,False,False,False,False,False
2025-07-19 07:00:00,0.022507381648611845,-0.024355193981361246,0.00011344190405008946,0.06746925005970862,0.15,0.048,False,False,False,False,False
2025-07-19 08:00:00,0.03596299146990294,-0.02683785119082041,0.00011466439479114491,0.0651704681155959,0.15,0.048,False,False,False,False,False
2025-07-19 09:00:00,0.0455256414196499,-0.03293854103994437,0.00011534345255679786,0.06126253881060425,0.15,0.048,False,False,False,False,False
2025-07-19 10:00:00,0.05285820046580225,-0.03391678418020146,0.00011599848756216457,0.05827412228325771,0.15,0.048,False,False,False,False,False
2025-07-19 11:00:00,0.011098747983423052,-0.0526455439427204,0.00011646252544499106,0.057584487700023876,0.15,0.0761887199351041,False,False,False,False,False
2025-07-19 16:00:00,0.022314479702944232,-0.026804473847145887,0.00012260712069275492,0.054366192978266066,0.8037248056164334,0.1609586558585952,False,False,False,False,False
2025-07-19 17:00:00,0.01642942162109,-0.016049303533061714,0.00012405083019543828,0.05884881776928588,0.7420675419548945,0.1609586558585952,False,False,False,False,False
2025-07-19 18:00:00,0.002320188727648004,-0.012619771611313654,0.00012180693441994635,0.0629866252686888,0.6763113402702706,0.1609586558585952,False,False,False,False,False
2025-07-20 06:00:00,0.004156255414345304,-0.026127177775692196,0.00011168222022629696,0.07666437783615954,0.15,0.048,False,False,False,False,False
2025-07-20 07:00:00,0.021706251224031074,-0.02541942298771545,0.00011364105890250447,0.07103236207308335,0.15,0.048,False,False,False,False,False
2025-07-20 08:00:00,0.03757943691192332,-0.025220528434485454,0.0001150926232316637,0.06804394554573681,0.15,0.048,False,False,False,False,False
2025-07-20 09:00:00,0.046763842895909465,-0.031084192914388846,0.00011570140389624331,0.06413601624074516,0.15,0.048,False,False,False,False,False
2025-07-20 10:00:00,0.036733918933537946,-0.05328655044632292,0.0001162309158157424,0.06091772151898733,0.15,0.048,False,False,False,False,False
2025-07-20 11:00:00,0.038669566843821994,-0.05313182473854035,0.0001165276265344365,0.060113147838547876,0.15,0.048,False,False,False,False,False
2025-07-20 15:00:00,0.03173522111840966,-0.031491225690895575,0.00011865616704651163,0.055055827561499876,0.8482999999999999,0.10269462373672339,False,False,False,False,False
2025-07-21 07:00:00,0.014229086012793149,-0.027961609213861503,0.00011365825652191413,0.05930857415810843,0.15,0.048,False,False,False,False,False
