timestamp,electricity_load_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_import_gross_mwh,grid_export_mwh,grid_export_gross_mwh,dh_heat_delivered_mwh_th,total_load_mwh,grid_import_emissions_kg,dh_emissions_kg,total_emissions_kg
2025-07-08 00:00:00,0.015732629127906978,0.030376761404346787,-0.0,-0.0,-0.0,-0.0,-0.0,0.0303767614043,0.04610939053225377,-0.0,1.02977221160577,1.02977221160577
2025-07-08 01:00:00,0.014192386891771021,0.0284063768808216,-0.0,0.007894897451087991,0.008056017807232644,-0.0,-0.0,0.0284063768808,0.04259876377259262,0.4523776239473419,0.9629761762591199,1.4153538002064618
2025-07-08 02:00:00,0.01315535820214669,0.030869357535228088,-0.0,0.0131553582021,0.013423834900102042,-0.0,-0.0,0.0308693575352,0.04402471573737478,0.75380202498033,1.04647122044328,1.8002732454236101
2025-07-08 03:00:00,0.01253805970035778,0.05106579890136136,-0.0,0.0125380597004,0.012793938469795919,-0.0,-0.0,0.0510657989014,0.06360385860171915,0.71843082083292,1.73113058275746,2.44956140359038
2025-07-08 04:00:00,0.012645072236135958,0.07585980415572008,0.00725108604005,0.005393986196049999,0.005504067546989795,-0.0,-0.0,0.0758598041557,0.08850487639185603,0.3090754090336649,2.57164736087823,2.8807227699118947
2025-07-08 05:00:00,0.013914497669946334,0.08374134224982087,0.0234708751227,-0.0,-0.0,0.009078558580160002,0.009556377452800002,0.0837413422498,0.0976558399197672,-0.0,2.83883150226822,2.83883150226822
2025-07-08 06:00:00,0.017042679244186048,0.07881538094100789,0.0418726705632,-0.0,-0.0,0.02358849175305,0.024829991319000003,0.078815380941,0.09585806018519394,-0.0,2.6718414138999,2.6718414138999
2025-07-08 07:00:00,0.0211060938059034,0.07142643897778839,0.0600060404062,-0.0,-0.0,0.036954949270285004,0.0388999466003,0.0714264389778,0.09253253278369178,-0.0,2.42135628134742,2.42135628134742
2025-07-08 08:00:00,0.023951314400715563,0.07011284929543825,0.0759729069666,-0.0,-0.0,0.04942051293760499,0.0520215925659,0.0701128492954,0.09406416369615381,-0.0,2.37682559111406,2.37682559111406
2025-07-08 09:00:00,0.02517123939177102,0.06535108669691904,0.0915674288714,-0.0,-0.0,0.06307638000561999,0.06639618947959999,0.0653510866969,0.09052232608869006,-0.0,2.21540183902491,2.21540183902491
2025-07-08 10:00:00,0.025581348662790687,0.06239550991163125,0.0934861163846,-0.0,-0.0,0.06450952933571,0.0679047677218,0.062395509911600006,0.08797685857442195,-0.0,2.11520778600324,2.11520778600324
2025-07-08 11:00:00,0.02573034794275492,0.06190291378074994,0.109278086448,-0.0,-0.0,0.07937035157994,0.0835477385052,0.0619029137807,0.08763326172350486,-0.0,2.09850877716573,2.09850877716573
2025-07-08 12:00:00,0.02561789690071557,0.05648435634105565,0.111544577231,-0.0,-0.0,0.08163034631378499,0.0859266803303,0.0564843563411,0.08210225324177121,-0.0,1.91481967996329,1.91481967996329
2025-07-08 13:00:00,0.02480644136404293,0.055827561499880586,0.110863640802,-0.0,-0.0,0.0817543394661,0.086057199438,0.0558275614999,0.08063400286392351,-0.0,1.89255433484661,1.89255433484661
2025-07-08 14:00:00,0.02437275081842576,0.05320038213518032,0.101108036383,-0.0,-0.0,0.07289852128637,0.0767352855646,0.0532003821352,0.07757313295360609,-0.0,1.80349295438328,1.80349295438328
2025-07-08 15:00:00,0.02544139043828265,0.054185574396942916,0.0945248302105,-0.0,-0.0,0.03572762013766396,0.03760802119754101,0.0541855743969,0.07962696483522556,-0.0,1.8368909720549098,1.8368909720549098
2025-07-08 16:00:00,0.029579694042933813,0.05664855505134942,0.0766947203011,-0.0,-0.0,0.006759274945289999,0.0071150262581999996,0.0566485550513,0.08622824909428323,-0.0,1.92038601623907,1.92038601623907
2025-07-08 17:00:00,0.03065826686940966,0.061410317649868644,0.0618256713194,-0.0,-0.0,-0.0,-0.0,0.06141031764990001,0.0920685845192783,-0.0,2.08180976833161,2.08180976833161
2025-07-08 18:00:00,0.028452541703935602,0.06567948411750656,0.0438680846588,-0.0,-0.0,-0.0,-0.0,0.0656794841175,0.09413202582144216,-0.0,2.22653451158325,2.22653451158325
2025-07-08 19:00:00,0.02633747046064401,0.06912765703367565,0.0254763477034,-0.0,-0.0,-0.0,-0.0,0.0691276570337,0.09546512749431967,-0.0,2.3434275734424297,2.3434275734424297
2025-07-08 20:00:00,0.025021138537567083,0.0684708621925006,0.00777316007126,-0.0,-0.0,-0.0,-0.0,0.0684708621925,0.09349200073006769,-0.0,2.3211622283257496,2.3211622283257496
