electricity_load_kwh,heat_load_kwh,pv_generation_kwh,grid_import_kwh,grid_export_kwh,pv_to_building_kwh,pv_self_consumed_kwh,pv_exported_to_grid_kwh,pv_curtailed_kwh,timestamp
28.31520207960644,249.58203964652492,80.4626015954,-0.0,49.540029540009996,28.315202079600002,28.315202079600002,49.540029540009996,0.0,2025-04-07 12:00:00
27.733569552772813,249.58203964652492,81.3470645212,-0.0,50.932820219979995,27.7335695528,27.733569552772813,50.932820219979995,2.718658631550852e-11,2025-04-07 13:00:00
27.793991578711985,256.64258418915693,79.3838235398,-0.0,49.010340363044996,27.793991578700002,27.793991578700002,49.010340363044996,0.0,2025-04-07 14:00:00
29.796631999105543,270.2710771435396,65.8958245963,-0.0,34.29423296734,29.7966319991,29.7966319991,34.29423296734,0.0,2025-04-07 15:00:00
35.08718225849732,283.5711726773346,52.9190219937,-0.0,16.94024774844,35.0871822585,35.08718225849732,16.94024774844,2.67841304690819e-12,2025-04-07 16:00:00
37.221064092128806,295.55767852877955,33.8080758163,3.4129882757999996,0.0,33.8080758163,33.8080758163,0.0,0.0,2025-04-07 17:00:00
36.153464503577815,303.1108192022928,12.9130000166,23.240464486999997,0.0,12.9130000166,12.9130000166,0.0,0.0,2025-04-07 18:00:00
31.39285011627907,300.3194411272988,-0.0,31.392850116299996,0.0,-0.0,-0.0,0.0,0.0,2025-04-07 19:00:00
28.409688193202147,274.3760449008837,-0.0,28.4096881932,0.0,-0.0,-0.0,0.0,0.0,2025-04-07 20:00:00
25.13834004472272,232.1769763553857,-0.0,25.138340044699998,0.0,-0.0,-0.0,0.0,0.0,2025-04-07 21:00:00
21.812197285330942,170.6024599952233,-0.0,21.8121972853,0.0,-0.0,-0.0,0.0,0.0,2025-04-07 22:00:00
19.0317902549195,120.35765464533078,-0.0,19.0317902549,0.0,-0.0,-0.0,0.0,0.0,2025-04-07 23:00:00
16.84751981216458,132.17996178648198,-0.0,16.8475198122,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 00:00:00
15.19341207960644,125.61201337473129,-0.0,15.1934120796,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 01:00:00
14.359994127906978,138.25531406735132,-0.0,14.3599941279,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 02:00:00
13.503659919499103,185.05194650107475,-0.0,13.5036599195,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 03:00:00
13.200578533094813,274.54024361117746,-0.0,13.2005785331,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 04:00:00
14.224691766547403,280.6155958920468,-0.0,14.2246917665,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 05:00:00
17.562820196779967,271.0920706950084,13.112944670400001,4.449875526399999,0.0,13.112944670400001,13.112944670400001,0.0,0.0,2025-04-08 06:00:00
22.21436486135957,264.19572486267015,32.5098794277,-0.0,9.780738837984998,22.2143648614,22.21436486135957,9.780738837984998,4.0429465331115466e-11,2025-04-08 07:00:00
25.37027824239714,249.7462383568188,52.0922325544,-0.0,25.3858565964,25.370278242399998,25.37027824239714,25.3858565964,2.858824288409778e-12,2025-04-08 08:00:00
26.567757182468693,240.7153092906616,67.92620602790001,-0.0,39.29052640313,26.5677571825,26.567757182468693,39.29052640313,3.1308289294429414e-11,2025-04-08 09:00:00
27.03734408318426,232.1769763553857,80.38318955449999,-0.0,50.678553197735,27.0373440832,27.03734408318426,50.678553197735,1.57443502679655e-11,2025-04-08 10:00:00
27.10740606440072,227.9078098877478,87.8159964353,-0.0,57.673160852355,27.1074060644,27.1074060644,57.673160852355,0.0,2025-04-08 11:00:00
26.226164825581392,224.6238356818725,85.982939122,-0.0,56.768935581579996,26.2261648256,26.226164825581392,56.768935581579996,1.8610113450279187e-11,2025-04-08 12:00:00
25.59647464669052,224.6238356818725,87.68649384380001,-0.0,58.985518237245,25.5964746467,25.59647464669052,58.985518237245,9.478529072737274e-12,2025-04-08 13:00:00
25.61981225849732,231.3559828039169,80.10664304740001,-0.0,51.762489249455,25.6198122585,25.61981225849732,51.762489249455,2.6853519408120974e-12,2025-04-08 14:00:00
27.50846439177102,243.67088607594937,69.79469956999999,-0.0,40.17192341928999,27.508464391799997,27.50846439177102,40.17192341928999,2.8976820942716586e-11,2025-04-08 15:00:00
33.03355875670841,255.98578934798184,53.5363556305,-0.0,19.47765703011,33.033558756699996,33.033558756699996,19.47765703011,0.0,2025-04-08 16:00:00
36.111078099284434,267.31550035825177,33.5132433288,2.5978347704999973,0.0,33.5132433288,33.5132433288,0.0,0.0,2025-04-08 17:00:00
35.61879986135957,274.7044423214712,13.8648109537,21.753988907700002,0.0,13.8648109537,13.8648109537,0.0,0.0,2025-04-08 18:00:00
31.643368819320212,272.40566037735846,-0.0,31.6433688193,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 19:00:00
28.83625112254025,248.7610460950561,-0.0,28.8362511225,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 20:00:00
25.555092262969588,210.17434917602105,-0.0,25.555092263000002,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 21:00:00
22.1327403354204,154.51098638643418,-0.0,22.1327403354,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 22:00:00
19.09145207066189,117.89467399092428,-0.0,19.0914520707,0.0,-0.0,-0.0,0.0,0.0,2025-04-08 23:00:00
16.79225602862254,129.38858371148794,-0.0,16.7922560286,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 00:00:00
15.184384306797854,123.1490327203248,-0.0,15.1843843068,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 01:00:00
14.315994472271914,135.29973728206355,-0.0,14.3159944723,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 02:00:00
13.432983542039356,181.2753761643181,-0.0,13.432983541999999,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 03:00:00
13.059289977638642,268.9574874611894,-0.0,13.059289977599999,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 04:00:00
14.008766981216455,275.03283974205874,-0.0,14.0087669812,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 05:00:00
17.38220570661896,265.5093145450203,10.911901606599999,6.470304099999999,0.0,10.911901606599999,10.911901606599999,0.0,0.0,2025-04-09 06:00:00
22.32126139534884,258.7771674229759,25.7014881042,-0.0,3.2112153734550013,22.3212613953,22.3212613953,3.2112153734550013,0.0,2025-04-09 07:00:00
26.289763618067976,244.656078337712,43.2429670308,-0.0,16.105543242065004,26.2897636181,26.289763618067976,16.105543242065004,3.202299536653186e-11,2025-04-09 08:00:00
28.545349333631485,235.78934798184852,54.5142779381,-0.0,24.670482174275,28.5453493336,28.5453493336,24.670482174275,0.0,2025-04-09 09:00:00
29.671373680679785,227.4152137568665,61.3847457901,-0.0,30.12770350392999,29.6713736807,29.671373680679785,30.12770350392999,2.0219936835985663e-11,2025-04-09 10:00:00
29.899271887298752,223.1460472892286,69.3922440136,-0.0,37.518323519984996,29.8992718873,29.899271887298752,37.518323519984996,1.2490009027033011e-12,2025-04-09 11:00:00
29.39680777728086,220.02627179364703,63.42485596779999,-0.0,32.32664578097499,29.396807777299998,29.39680777728086,32.32664578097499,1.9137469386976136e-11,2025-04-09 12:00:00
28.62168249552773,220.02627179364703,71.9896939511,-0.0,41.19961088282,28.6216824955,28.6216824955,41.19961088282,0.0,2025-04-09 13:00:00
28.29418893112701,226.59422020539768,68.34978514299999,-0.0,38.052816401304995,28.2941889311,28.2941889311,38.052816401304995,0.0,2025-04-09 14:00:00
29.95902682915921,238.7449247671364,58.6929952965,-0.0,27.297270043935,29.9590268292,29.95902682915921,27.297270043935,4.079028781411864e-11,2025-04-09 15:00:00
35.627188148479426,250.73143061858133,46.4643619791,-0.0,10.295315139069997,35.627188148500004,35.627188148479426,10.295315139069997,2.0573820425084932e-11,2025-04-09 16:00:00
38.12358324686941,261.7327442082637,8.79775834923,29.32582489767,0.0,8.79775834923,8.79775834923,0.0,0.0,2025-04-09 17:00:00
37.31647010286225,269.12168617148313,13.1427926486,24.173677454299998,0.0,13.1427926486,13.1427926486,0.0,0.0,2025-04-09 18:00:00
33.401902661001785,266.82290422737043,-0.0,33.401902661,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 19:00:00
30.3389602862254,243.67088607594937,-0.0,30.3389602862,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 20:00:00
26.66894114490161,205.9051827083831,-0.0,26.6689411449,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 21:00:00
22.86691314847943,151.39121089085265,-0.0,22.8669131485,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 22:00:00
19.45030360465116,116.4168855982804,-0.0,19.4503036047,0.0,-0.0,-0.0,0.0,0.0,2025-04-09 23:00:00
16.884071739713775,127.74659660855025,-0.0,16.8840717397,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 00:00:00
15.232201247763864,121.50704561738716,-0.0,15.2322012478,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 01:00:00
14.39754860017889,133.4935514688321,-0.0,14.3975486002,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 02:00:00
13.489273041144903,178.81239550991162,-0.0,13.489273041099999,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 03:00:00
13.131784897137743,265.3451158347265,-0.0,13.131784897100001,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 04:00:00
14.181634588550985,271.4204681155959,-0.0,14.181634588600001,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 05:00:00
17.844913081395347,262.0611416288512,13.648666043199999,4.196247038199999,0.0,13.648666043199999,13.648666043199999,0.0,0.0,2025-04-10 06:00:00
23.31990692307693,255.4931932171005,31.136618965300002,-0.0,7.42587644009,23.3199069231,23.31990692307693,7.42587644009,2.3071822230491534e-11,2025-04-10 07:00:00
27.86399541144901,241.37210413183664,49.8241576716,-0.0,20.862154147189997,27.8639954114,27.8639954114,20.862154147189997,0.0,2025-04-10 08:00:00
30.54477328711986,232.669572486267,63.9564394699,-0.0,31.741082873659995,30.5447732871,30.5447732871,31.741082873659995,0.0,2025-04-10 09:00:00
32.4431711940966,224.4596369715787,74.02521943779999,-0.0,39.50294583151499,32.4431711941,32.4431711940966,39.50294583151499,3.400058012914542e-12,2025-04-10 10:00:00
32.93711374776386,220.1904705039408,88.8050664722,-0.0,53.07455508818,32.9371137478,32.93711374776386,53.07455508818,3.6137759451548845e-11,2025-04-10 11:00:00
32.38393516100179,217.0706950083592,91.0793309351,-0.0,55.760625985394995,32.383935161000004,32.383935161000004,55.760625985394995,0.0,2025-04-10 12:00:00
32.108859941860466,217.0706950083592,93.4042504018,-0.0,58.230620936905005,32.1088599419,32.108859941860466,58.230620936905005,3.953087857055948e-11,2025-04-10 13:00:00
32.042942737030415,223.63864342010987,83.3703613619,-0.0,48.761047693654994,32.042942737,32.042942737,48.761047693654994,0.0,2025-04-10 14:00:00
34.96924385957066,235.6251492715548,70.44956976610001,-0.0,33.706309611175,34.9692438596,34.96924385957066,33.706309611175,2.933764342571976e-11,2025-04-10 15:00:00
42.72351582289804,247.447456412706,55.437540427,-0.0,12.078323373894996,42.723515822900005,42.72351582289804,12.078323373894996,1.9637069748057456e-12,2025-04-10 16:00:00
45.18698264758497,258.2845712920946,36.1198517127,9.067130934900005,0.0,36.1198517127,36.1198517127,0.0,0.0,2025-04-10 17:00:00
42.91887464221825,265.67351325531405,14.4259023293,28.492972312899997,0.0,14.4259023293,14.4259023293,0.0,0.0,2025-04-10 18:00:00
37.613924664579606,263.2105326009076,-0.0,37.6139246646,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 19:00:00
32.836879199463326,240.5511105803678,-0.0,32.8368791995,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 20:00:00
27.049018792486585,203.1138046333891,-0.0,27.0490187925,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 21:00:00
21.95646115384616,149.25662765703368,-0.0,21.9564611538,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 22:00:00
18.46586918157424,102.13159780272272,-0.0,18.4658691816,0.0,-0.0,-0.0,0.0,0.0,2025-04-10 23:00:00
16.082633237924867,112.14771913064249,-0.0,16.0826332379,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 00:00:00
14.68024392665474,106.72916169094816,-0.0,14.680243926700001,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 01:00:00
13.955435084973166,117.23787914974923,-0.0,13.955435085000001,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 02:00:00
13.434114633273705,157.1381657511345,-0.0,13.4341146333,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 03:00:00
14.14783334973166,232.9979699068545,-0.0,14.1478333497,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 04:00:00
17.912998161896244,238.25232863625507,-0.0,17.9129981619,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 05:00:00
21.3512293470483,230.0423931215668,14.924303686,6.426925661000001,0.0,14.924303686,14.924303686,0.0,0.0,2025-04-11 06:00:00
21.782297750447228,224.2954382612849,34.546663212999995,-0.0,12.126147189469995,21.7822977504,21.7822977504,12.126147189469995,0.0,2025-04-11 07:00:00
22.013611368515207,211.9805349892524,52.6671596923,-0.0,29.120870907609998,22.0136113685,22.0136113685,29.120870907609998,0.0,2025-04-11 08:00:00
22.35193855545617,204.26319560544545,71.95329708599999,-0.0,47.121290603975,22.3519385555,22.35193855545617,47.121290603975,4.3826053897078054e-11,2025-04-11 09:00:00
23.356086788908765,197.0384523525197,84.74556250650001,-0.0,58.32000193172,23.3560867889,23.3560867889,58.32000193172,0.0,2025-04-11 10:00:00
24.19450432915921,193.4260807260568,93.18959584779999,-0.0,65.54533694267,24.1945043292,24.19450432915921,65.54533694267,4.078681836716669e-11,2025-04-11 11:00:00
24.30799614042933,190.63470265106284,96.33175325100001,-0.0,68.42256925507002,24.3079961404,24.3079961404,68.42256925507002,0.0,2025-04-11 12:00:00
25.006130474060825,190.63470265106284,89.5311209906,-0.0,61.298740990675,25.0061304741,25.006130474060825,61.298740990675,3.917699498146021e-11,2025-04-11 13:00:00
26.46367642218247,196.38165751134463,85.52625874680001,-0.0,56.10945320837,26.4636764222,26.46367642218247,56.10945320837,1.752764600126966e-11,2025-04-11 14:00:00
31.24865782647585,206.8903749701457,73.1092080921,-0.0,39.767522752320005,31.2486578265,31.24865782647585,39.767522752320005,2.4154289679501062e-11,2025-04-11 15:00:00
41.344212933810375,217.3990924289468,55.0377891374,-0.0,13.008897393419996,41.3442129338,41.3442129338,13.008897393419996,0.0,2025-04-11 16:00:00
44.53813933363149,226.9226176259852,35.0494225018,9.488716831799998,0.0,35.0494225018,35.0494225018,0.0,0.0,2025-04-11 17:00:00
42.14451075134168,233.32636732744209,15.5677794718,26.5767312795,0.0,15.5677794718,15.5677794718,0.0,0.0,2025-04-11 18:00:00
37.22714429785331,231.1917840936232,-0.0,37.2271442979,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 19:00:00
32.97336253577817,211.1595414377836,-0.0,32.9733625358,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 20:00:00
27.4451243157424,178.4839980893241,-0.0,27.4451243157,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 21:00:00
21.799516046511627,131.0305708144256,-0.0,21.7995160465,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 22:00:00
17.96552911449016,109.5205397659422,-0.0,17.9655291145,0.0,-0.0,-0.0,0.0,0.0,2025-04-11 23:00:00
15.727175125223612,120.35765464533078,-0.0,15.727175125199999,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 00:00:00
14.65579204830054,114.4465010747552,-0.0,14.6557920483,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 01:00:00
14.08587053667263,125.77621208502507,-0.0,14.0858705367,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 02:00:00
13.54344927101968,168.46787676140434,-0.0,13.543449271,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 03:00:00
14.240231431127013,249.9104370671125,-0.0,14.2402314311,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 04:00:00
17.949044463327372,255.6573919273944,-0.0,17.949044463299998,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 05:00:00
21.33325881037567,246.79066157153093,14.0016183817,7.331640428700001,0.0,14.0016183817,14.0016183817,0.0,0.0,2025-04-12 06:00:00
22.035946288014312,240.7153092906616,32.7713913349,-0.0,10.198672794555,22.035946287999998,22.035946287999998,10.198672794555,0.0,2025-04-12 07:00:00
22.215769279964224,227.4152137568665,47.0908301999,-0.0,23.631307873905,22.21576928,22.215769279964224,23.631307873905,3.5773467521593716e-11,2025-04-12 08:00:00
22.150387513416817,219.20527824217817,63.6633226399,-0.0,39.437288370175004,22.150387513400002,22.150387513400002,39.437288370175004,0.0,2025-04-12 09:00:00
22.653191954382823,211.32374014807732,72.0085050449,-0.0,46.887547435975,22.6531919544,22.653191954382823,46.887547435975,1.717376241217039e-11,2025-04-12 10:00:00
23.20417462432916,207.5471698113208,71.3693337296,-0.0,45.75690115003499,23.204174624300002,23.204174624300002,45.75690115003499,0.0,2025-04-12 11:00:00
23.16845020572451,204.5915930260329,78.4783349431,-0.0,52.54439050052999,23.168450205699997,23.168450205699997,52.54439050052999,0.0,2025-04-12 12:00:00
23.881140992844365,204.5915930260329,80.1204306787,-0.0,53.427325201605,23.8811409928,23.8811409928,53.427325201605,0.0,2025-04-12 13:00:00
25.55958593023256,210.6669453069023,72.5218244866,-0.0,44.614126628579996,25.5595859302,25.5595859302,44.614126628579996,0.0,2025-04-12 14:00:00
30.905390822898035,221.99665631717212,60.640146181999995,-0.0,28.248017591144997,30.9053908229,30.905390822898035,28.248017591144997,1.9637069748057456e-12,2025-04-12 15:00:00
41.536645585867625,233.1621686171483,50.077217794599996,-0.0,8.113543598264997,41.5366455859,41.536645585867625,8.113543598264997,3.237687895563113e-11,2025-04-12 16:00:00
44.5781671824687,243.34248865536185,31.0162430857,13.561924096800002,0.0,31.0162430857,31.0162430857,0.0,0.0,2025-04-12 17:00:00
42.11027502236136,250.23883448770002,13.1451370385,28.9651379839,0.0,13.1451370385,13.1451370385,0.0,0.0,2025-04-12 18:00:00
37.16595364937388,247.94005254358729,-0.0,37.1659536494,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 19:00:00
32.69412187835421,226.59422020539768,-0.0,32.6941218784,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 20:00:00
27.168111896243293,191.45569620253164,-0.0,27.168111896200003,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 21:00:00
22.183997186940964,140.7182947217578,-0.0,22.1839971869,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 22:00:00
18.457146319320216,120.52185335562454,-0.0,18.4571463193,0.0,-0.0,-0.0,0.0,0.0,2025-04-12 23:00:00
15.966939606440071,132.34416049677574,-0.0,15.966939606399999,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 00:00:00
14.622668962432916,125.94041079531884,-0.0,14.6226689624,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 01:00:00
14.00985866726297,138.41951277764508,-0.0,14.0098586673,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 02:00:00
13.517438452593918,185.38034392166227,-0.0,13.5174384526,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 03:00:00
14.237288734347048,275.03283974205874,-0.0,14.2372887343,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 04:00:00
17.990350988372093,281.27239073322187,-0.0,17.9903509884,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 05:00:00
21.512020961538465,271.58466682588966,12.0884421408,9.423578820700001,0.0,12.0884421408,12.0884421408,0.0,0.0,2025-04-13 06:00:00
22.195171730769232,264.85251970384525,9.183413653539999,13.01175807726,0.0,9.183413653539999,9.183413653539999,0.0,0.0,2025-04-13 07:00:00
22.33765218246869,250.23883448770002,36.3028556673,-0.0,13.26694331056,22.3376521825,22.33765218246869,13.26694331056,3.1308289294429414e-11,2025-04-13 08:00:00
22.22331692307692,241.20790542154288,39.6837604627,-0.0,16.587421362620002,22.2233169231,22.22331692307692,16.587421362620002,2.3082230571347395e-11,2025-04-13 09:00:00
22.632917763864043,232.669572486267,43.4565271831,-0.0,19.782428948240003,22.6329177639,22.632917763864043,19.782428948240003,3.595734821004726e-11,2025-04-13 10:00:00
23.17146861359571,228.2362073083353,54.172731915499995,-0.0,29.451200136804996,23.171468613600002,23.17146861359571,29.451200136804996,4.291705879566621e-12,2025-04-13 11:00:00
23.361604695885507,225.1164318127537,53.791600886199994,-0.0,28.908496380784996,23.3616046959,23.361604695885507,28.908496380784996,1.4491879918310246e-11,2025-04-13 12:00:00
24.09497464669052,224.95223310246,54.9236055537,-0.0,29.28719936165,24.0949746467,24.09497464669052,29.28719936165,9.481998519689228e-12,2025-04-13 13:00:00
25.755280948121644,231.6843802245044,51.2225408081,-0.0,24.193896867,25.7552809481,25.7552809481,24.193896867,0.0,2025-04-13 14:00:00
30.284991855992843,244.16348220683065,46.404456443099996,-0.0,15.313491357744997,30.284991856,30.284991855992843,15.313491357744997,7.157469061880306e-12,2025-04-13 15:00:00
39.2807453667263,256.4783854788632,37.451267263300004,1.8294781033999994,0.0,37.451267263300004,37.451267263300004,0.0,0.0,2025-04-13 16:00:00
42.08157343470483,267.80809648913305,7.14706930016,34.93450413454,0.0,7.14706930016,7.14706930016,0.0,0.0,2025-04-13 17:00:00
39.936273837209306,275.36123716264626,10.7899838997,29.1462899375,0.0,10.7899838997,10.7899838997,0.0,0.0,2025-04-13 18:00:00
36.15753415921289,272.8982565082398,-0.0,36.1575341592,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 19:00:00
32.183520818425755,249.25364222593743,-0.0,32.1835208184,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 20:00:00
27.02970316636852,210.6669453069023,-0.0,27.0297031664,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 21:00:00
21.76078856887299,154.83938380702173,-0.0,21.7607885689,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 22:00:00
18.1583006216458,121.1786481967996,-0.0,18.1583006216,0.0,-0.0,-0.0,0.0,0.0,2025-04-13 23:00:00
15.940940594812169,133.00095533795078,-0.0,15.9409405948,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 00:00:00
14.5855572450805,126.43300692620016,-0.0,14.5855572451,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 01:00:00
13.948564118962434,139.07630761882015,-0.0,13.948564118999998,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 02:00:00
13.384736686046512,186.2013374731311,-0.0,13.384736686,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 03:00:00
14.089069736135956,276.3464294244089,-0.0,14.089069736099999,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 04:00:00
17.790184588550982,282.585980415572,-0.0,17.7901845886,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 05:00:00
21.38850414579607,272.8982565082398,17.5137674645,3.8747366812999986,0.0,17.5137674645,17.5137674645,0.0,0.0,2025-04-14 06:00:00
22.341700585867617,266.0019106759016,35.779101508,-0.0,12.765530875994996,22.3417005859,22.341700585867617,12.765530875994996,3.2383817849535035e-11,2025-04-14 07:00:00
22.647612947227195,251.38822545975643,55.029828345400006,-0.0,30.763104628290005,22.6476129472,22.6476129472,30.763104628290005,0.0,2025-04-14 08:00:00
22.63760993291592,242.19309768330547,62.2964452161,-0.0,37.675893519039995,22.6376099329,22.6376099329,37.675893519039995,0.0,2025-04-14 09:00:00
23.236379879248656,233.6547647480296,79.86148217569999,-0.0,53.79384718167499,23.236379879199998,23.236379879199998,53.79384718167499,0.0,2025-04-14 10:00:00
24.12345205277281,229.3855982803917,88.3060405838,-0.0,60.973459104449994,24.1234520528,24.12345205277281,60.973459104449994,2.7200464103316335e-11,2025-04-14 11:00:00
24.37557603756709,226.1016240745164,92.22172952259999,-0.0,64.45384581075,24.3755760376,24.37557603756709,64.45384581075,3.290423489232808e-11,2025-04-14 12:00:00
25.209244145796067,226.1016240745164,92.7710434023,-0.0,64.183709293675,25.2092441458,25.209244145796067,64.183709293675,3.941291737419306e-12,2025-04-14 13:00:00
26.681290169946333,232.8337711965608,79.8430268914,-0.0,50.503649885425,26.6812901699,26.6812901699,50.503649885425,0.0,2025-04-14 14:00:00
30.97717851520573,245.31287317888703,68.7489732899,-0.0,35.883205035965,30.9771785152,30.9771785152,35.883205035965,0.0,2025-04-14 15:00:00
39.04928682021467,257.6277764509195,57.921340871400005,-0.0,17.92845134864,39.0492868202,39.0492868202,17.92845134864,0.0,2025-04-14 16:00:00
41.94555543381037,268.9574874611894,38.1211211987,3.8244342350999965,0.0,38.1211211987,38.1211211987,0.0,0.0,2025-04-14 17:00:00
39.55865923524151,276.51062813470264,17.0583255069,22.5003337283,0.0,17.0583255069,17.0583255069,0.0,0.0,2025-04-14 18:00:00
34.67778242844365,274.0476474802962,-0.0,34.6777824284,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 19:00:00
30.56505234794276,250.40303319799372,-0.0,30.5650523479,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 20:00:00
26.709723890876568,211.4879388583712,-0.0,26.7097238909,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 21:00:00
22.86690635957066,155.4961786481968,-0.0,22.866906359599998,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 22:00:00
19.47286226296959,111.9835204203487,-0.0,19.472862263,0.0,-0.0,-0.0,0.0,0.0,2025-04-14 23:00:00
16.96901914132379,122.82063529973728,-0.0,16.969019141300002,0.0,-0.0,-0.0,0.0,0.0,2025-04-15 00:00:00
15.4545781529517,116.9094817291617,-0.0,15.454578152999998,0.0,-0.0,-0.0,0.0,0.0,2025-04-15 01:00:00
14.6472271019678,128.5675901600191,-0.0,14.647227101999999,0.0,-0.0,-0.0,0.0,0.0,2025-04-15 02:00:00
13.786784127906976,172.0802483878672,-0.0,13.786784127899999,0.0,-0.0,-0.0,0.0,0.0,2025-04-15 03:00:00
13.661452607334528,255.16479579651303,-0.0,13.6614526073,0.0,-0.0,-0.0,0.0,0.0,2025-04-15 04:00:00
15.05600043381038,261.0759493670886,-0.0,15.0560004338,0.0,-0.0,-0.0,0.0,0.0,2025-04-15 05:00:00
19.388170773703045,252.04502030093147,13.609927233799999,5.7782435399,0.0,13.609927233799999,13.609927233799999,0.0,0.0,2025-04-15 06:00:00
24.90526972271914,245.64127059947452,27.2549898015,-0.0,2.2322340748599974,24.9052697227,24.9052697227,2.2322340748599974,0.0,2025-04-15 07:00:00
28.48716602415027,232.1769763553857,43.105789867700004,-0.0,13.887692651324999,28.4871660242,28.48716602415027,13.887692651324999,4.9731052609303106e-11,2025-04-15 08:00:00
29.857108926654742,223.80284213040363,54.5727915346,-0.0,23.479898477504996,29.8571089267,29.857108926654742,23.479898477504996,4.52589354882349e-11,2025-04-15 09:00:00
30.34338473613596,215.92130403630287,58.589723651,-0.0,26.834021969155,30.343384736100003,30.343384736100003,26.834021969155,0.0,2025-04-15 10:00:00
30.38455046511628,211.81633627895863,72.6251282652,-0.0,40.128548910095,30.3845504651,30.3845504651,40.128548910095,0.0,2025-04-15 11:00:00
29.71138012969589,208.8607594936709,76.0012851607,-0.0,43.97540977945,29.7113801297,29.71138012969589,43.97540977945,4.107825191113079e-12,2025-04-15 12:00:00
29.21775606440072,208.8607594936709,63.499623850099994,-0.0,32.567774396415,29.2177560644,29.2177560644,32.567774396415,0.0,2025-04-15 13:00:00
29.57060266100179,215.100310484834,53.6388521456,-0.0,22.86483701037,29.570602661,29.570602661,22.86483701037,0.0,2025-04-15 14:00:00
32.10129990161002,226.59422020539768,43.197386075400004,-0.0,10.541281865110001,32.1012999016,32.1012999016,10.541281865110001,0.0,2025-04-15 15:00:00
